timestamp,solar_generation,wind_generation,grid_price,carbon_intensity,base_load,temperature_celsius
2024-01-01 06:00:00,0.0,0.24131453120627128,0.05,386.1150218259675,0.20722971032217935,14.480529239796796
2024-01-01 06:15:00,0.06015313637934561,0.2235665545159252,0.05,380.464073683655,0.2242199041688377,17.168551655408397
2024-01-01 06:30:00,0.11311497391187209,0.39717413196432666,0.05,376.9776499252848,0.29544291848614307,14.854553643384982
2024-01-01 06:45:00,0.17347136255352139,0.2998586764685006,0.05,356.89747242772546,0.3914294373065559,14.576408833771168
2024-01-01 07:00:00,0.21968751389236255,0.5220851641551615,0.1,388.09752866489987,0.43625988690063827,14.851852453565135
2024-01-01 07:15:00,0.3001423809109407,0.28684566990144994,0.1,359.25586823123984,0.39089396780573904,16.045742953215097
2024-01-01 07:30:00,0.36479242515820054,0.17411947341963066,0.1,319.8148175861132,0.3570382753962089,18.833988851412766
2024-01-01 07:45:00,0.42409498860631606,0.29296916208880036,0.1,317.40206435772893,0.33166369142209184,18.96480126897089
2024-01-01 08:00:00,0.48743778354415135,0.1653432607972094,0.1,324.92800053373446,0.3832160235913243,19.846464621284603
2024-01-01 08:15:00,0.5224856161697734,0.26564408989309085,0.1,280.8088864402312,0.38494513091374183,20.971988648911104
2024-01-01 08:30:00,0.5413029041698337,0.20718613694769294,0.1,230.78775048677625,0.45548032151925383,21.801899787624873
2024-01-01 08:45:00,0.6293941782084518,0.0017877400603113491,0.1,309.17552841915096,0.4256079625874782,21.938973708162884
2024-01-01 09:00:00,0.6145112707068823,0.22903074450196548,0.1,249.7684995762172,0.5187203371171802,24.31463213404927
2024-01-01 09:15:00,0.6738633167580161,0.22297764918317914,0.1,256.37158110346786,0.5373417946827811,23.79274589139319
2024-01-01 09:30:00,0.695456216041466,0.3200206567934513,0.1,235.81076844534633,0.4604864214760053,22.497517762904227
2024-01-01 09:45:00,0.7346654753761922,0.27339786924868453,0.1,258.1394268539899,0.5303056140066298,26.38335822253489
2024-01-01 10:00:00,0.8365046690979487,0.21432255032686706,0.2,223.0149377781414,0.5676692863471502,27.43660949666444
2024-01-01 10:15:00,0.8927662205621283,0.09570754352124461,0.2,222.8078262612922,0.6032084472025725,23.93904883945407
2024-01-01 10:30:00,0.8100188103207859,0.3697698601784667,0.2,230.09675950822324,0.5180417762875665,23.237086792611265
2024-01-01 10:45:00,0.9041253271283268,0.2114271530143811,0.2,206.4374742236506,0.5667646859276588,26.57883242558858
2024-01-01 11:00:00,0.8878701868766199,0.28475338955177587,0.2,200.3063178091843,0.6293307476155537,26.831850152264664
2024-01-01 11:15:00,0.9551624899269712,0.20239726767112845,0.2,195.61482503772916,0.6221989894196508,26.591368454079813
2024-01-01 11:30:00,0.9256388995407819,0.08926755879140837,0.2,205.36493531168117,0.6265223123394945,27.440112177132242
2024-01-01 11:45:00,0.8607204350880326,0.15207461236848008,0.2,214.22151381273642,0.5970824649069326,28.40508673570782
2024-01-01 12:00:00,0.9681459659587871,0.41117341867432017,0.2,178.84616028452552,0.6613324962375664,31.61901867703575
2024-01-01 12:15:00,0.8985939296489699,0.17082774877927945,0.2,206.51884249493247,0.7463025212328731,28.030697811038348
2024-01-01 12:30:00,0.8994595464155178,0.2914567094379107,0.2,232.41779854543483,0.6217273916538459,29.9415125852479
2024-01-01 12:45:00,0.8718804103391717,0.16181325546652595,0.2,141.81710599748754,0.7341969930798621,29.9543047721671
2024-01-01 13:00:00,0.9105277850457248,0.21665904989836862,0.2,204.99315283592944,0.7368360183453867,31.9985768335529
2024-01-01 13:15:00,0.8226881459176784,0.36003256886269913,0.2,202.8504823733519,0.6907660767428115,31.599876048675632
2024-01-01 13:30:00,0.860877367413893,0.33224998097217495,0.2,224.07437942361426,0.659255849959791,27.496047221172358
2024-01-01 13:45:00,0.8315790241837817,0.18773936659260806,0.2,219.90341974859456,0.7205742891589133,27.60643786644654
2024-01-01 14:00:00,0.7280553414953892,0.3307568733776985,0.2,237.51471802942376,0.7416528224823635,34.27111674487047
2024-01-01 14:15:00,0.7342584622727001,0.283544318138728,0.2,214.09071292564715,0.7069403537795956,29.99946257515828
2024-01-01 14:30:00,0.7118289425977821,0.07248654329330084,0.2,260.6116893503495,0.6304569869220331,31.94315454001645
2024-01-01 14:45:00,0.6051310002180235,0.3063477958986152,0.2,235.74314481593612,0.7420708937724594,29.421847202775005
2024-01-01 15:00:00,0.6561592898183849,0.375543906653252,0.1,267.48732000838925,0.6197655101729268,26.09908979914721
2024-01-01 15:15:00,0.6500622156545809,0.28791355323958545,0.1,251.56722386700218,0.6713841389595917,28.897972417929704
2024-01-01 15:30:00,0.5665491642750067,0.31513296849832384,0.1,279.60772970214464,0.7036779214314915,28.707044055460354
2024-01-01 15:45:00,0.48205872726089105,0.2007219841251941,0.1,224.06712809274785,0.7411599238611225,28.3967601000185
2024-01-01 16:00:00,0.4584549900500408,0.32674662507643626,0.1,280.19579175425764,0.6978117609217147,31.04918525181855
2024-01-01 16:15:00,0.419553338946405,0.1585969890137601,0.1,335.386649485348,0.6942293022878712,30.21521586251302
2024-01-01 16:30:00,0.3684637018762122,0.279235939391138,0.1,325.50317396336084,0.5976212501921687,30.042869347127052
2024-01-01 16:45:00,0.29367228801877043,0.38900840033424444,0.1,339.6850509814273,0.6076937437268124,24.752490958338896
2024-01-01 17:00:00,0.2391725747691774,0.504443042223182,0.1,332.18679447024306,0.6425443383186161,31.16001950992578
2024-01-01 17:15:00,0.15784918475139703,0.33011122063266224,0.1,383.6080149862418,0.5588543568706199,27.41938065788378
2024-01-01 17:30:00,0.11449383738997208,0.20865667969679036,0.1,399.43864374728787,0.6349406456669955,26.904098243645212
2024-01-01 17:45:00,0.06459541320944406,0.4306057144941413,0.1,365.7499557695111,0.5791066026660682,25.13901974113406
2024-01-01 18:00:00,1.160039768276788e-16,0.4435970450578209,0.2,387.363009951276,0.46169017252516303,25.95939073509529
2024-01-01 18:15:00,0.0,0.3752191292724803,0.2,374.43243922875735,0.5456123309458996,22.187857426399955
2024-01-01 18:30:00,0.0,0.28998742622682194,0.2,415.09554068309257,0.5197116628407676,22.609646666732928
2024-01-01 18:45:00,0.0,0.28772355326367643,0.2,409.4974349244785,0.5302801537389712,22.586108383568853
2024-01-01 19:00:00,0.0,0.3828349231218221,0.2,419.72172768993516,0.5653676389983878,20.85376020150174
2024-01-01 19:15:00,0.0,0.4442223025247938,0.2,361.83557004228294,0.44404463067853545,22.489059471506696
2024-01-01 19:30:00,0.0,0.5884933106529431,0.2,433.945984770653,0.43586252946915666,20.1929749067715
2024-01-01 19:45:00,0.0,0.3873365479115949,0.2,389.04239574235675,0.4165419270606829,18.256686464125902
2024-01-01 20:00:00,0.0,0.5964803666343588,0.2,409.5494841203464,0.4125052410116835,21.325664581177115
2024-01-01 20:15:00,0.0,0.5900379288158548,0.2,390.4909892289002,0.3627823277760236,20.12905872304705
2024-01-01 20:30:00,0.0,0.4263853125895687,0.2,381.54173386845105,0.38264524433849645,17.30660753883623
2024-01-01 20:45:00,0.0,0.4511438672360085,0.2,428.75091099658164,0.3316665155100212,16.780817894355224
2024-01-01 21:00:00,0.0,0.6057208388894859,0.05,371.58738616652045,0.34682503415381305,16.222166398421603
2024-01-01 21:15:00,0.0,0.41927210832833595,0.05,407.6239192466643,0.29377032000586784,17.053539375705753
2024-01-01 21:30:00,0.0,0.491113842108278,0.05,359.2485426866351,0.31548937231357277,15.731346982557609
2024-01-01 21:45:00,0.0,0.38809075956832695,0.05,386.9649647766556,0.3157824838538579,16.553418873146715
2024-01-01 22:00:00,0.0,0.4856046806065048,0.05,397.3943611044108,0.2,15.630839653739883
2024-01-01 22:15:00,0.0,0.6903953204542133,0.05,366.12179115547184,0.24887229576736342,14.02620966026972
2024-01-01 22:30:00,0.0,0.5133625663564915,0.05,419.80800120824733,0.23097750965147384,14.455392305132566
2024-01-01 22:45:00,0.0,0.4869327835041681,0.05,451.0557897847656,0.2,12.753363453419603
2024-01-01 23:00:00,0.0,0.5245731787105985,0.05,375.7421807912648,0.2,13.292892756088555
2024-01-01 23:15:00,0.0,0.6702645840957713,0.05,399.1533441466273,0.2,10.863945770316429
2024-01-01 23:30:00,0.0,0.5394069398280258,0.05,415.5932007022417,0.2,13.030497671202847
2024-01-01 23:45:00,0.0,0.45926585071494513,0.05,412.3469601547188,0.23061460544218482,10.612740657684295
2024-01-02 00:00:00,0.0,0.4943860939180703,0.05,388.7245661865782,0.2,7.9973474771874375
2024-01-02 00:15:00,0.0,0.5612716486804862,0.05,417.93268768406386,0.2,13.706662803331625
2024-01-02 00:30:00,0.0,0.658632089448516,0.05,401.5254539562584,0.2,9.451864548083018
2024-01-02 00:45:00,0.0,0.6428478963450455,0.05,399.09055874299554,0.2,14.19865789587083
2024-01-02 01:00:00,0.0,0.6049650591968144,0.05,434.4641422254026,0.2,10.967944261910523
2024-01-02 01:15:00,0.0,0.4562518417196026,0.05,430.2938593971567,0.20661628428870055,9.533741405126346
2024-01-02 01:30:00,0.0,0.7529034983381434,0.05,387.3550934853604,0.2,14.303178056018462
2024-01-02 01:45:00,0.0,0.59366703258791,0.05,379.83717078439986,0.2,12.384662977357095
2024-01-02 02:00:00,0.0,0.6737394426238891,0.05,385.4035303041078,0.2,11.112395226635025
2024-01-02 02:15:00,0.0,0.504903110533176,0.05,387.83899373780065,0.2,10.043297771804585
2024-01-02 02:30:00,0.0,0.45550902774677393,0.05,373.86365359588115,0.2,6.904837723061517
2024-01-02 02:45:00,0.0,0.6238259970522314,0.05,406.8212074063822,0.2,7.469918004015471
2024-01-02 03:00:00,0.0,0.6324537657973265,0.05,390.20003965002286,0.2,9.781534231570367
2024-01-02 03:15:00,0.0,0.485573439943721,0.05,400.80206946119057,0.23028560386177743,13.028781345718244
2024-01-02 03:30:00,0.0,0.45094969285870296,0.05,437.48201457398943,0.2,13.981877069982996
2024-01-02 03:45:00,0.0,0.46877367448750223,0.05,423.8848415956216,0.2,14.283316587438968
2024-01-02 04:00:00,0.0,0.38322685355999375,0.05,409.51566413008317,0.2,8.27800656293001
2024-01-02 04:15:00,0.0,0.4160427760668005,0.05,374.3515460998265,0.2,12.54811506256237
2024-01-02 04:30:00,0.0,0.4763983509523554,0.05,398.25972788722197,0.2,9.823402819872554
2024-01-02 04:45:00,0.0,0.4026777696012178,0.05,378.68377797471874,0.2,10.92722579706351
2024-01-02 05:00:00,0.0,0.4005234029074212,0.05,411.2427671262717,0.2,15.28869939344328
2024-01-02 05:15:00,0.0,0.5951614911095406,0.05,382.8455319773685,0.23031221383430836,13.638946914575365
2024-01-02 05:30:00,0.0,0.3252858858055494,0.05,424.03717938169757,0.2503206636186993,16.129928888751525
2024-01-02 05:45:00,0.0,0.41198310457208254,0.05,394.77212264541265,0.3010917296363651,10.98168631958333
2024-01-02 06:00:00,0.0,0.34955502055880466,0.05,389.4135312565845,0.2768929241191656,12.269841014329423
2024-01-02 06:15:00,0.056927544179949274,0.30428407478159075,0.05,362.122244370612,0.31437313481352636,13.489392580231048
2024-01-02 06:30:00,0.11406768020369774,0.15722060464261356,0.05,362.28829274444945,0.2725644839814907,16.086591211710314
2024-01-02 06:45:00,0.17987139395480556,0.31322960240892744,0.05,358.57496018615007,0.33586733411258873,18.562514128221007
2024-01-02 07:00:00,0.2380513181434508,0.4346395934738822,0.1,364.4213589945254,0.4299123863648713,20.7775739345638
2024-01-02 07:15:00,0.26244227712769497,0.45175175743523033,0.1,322.4197897607575,0.36722276022623374,14.76447303833335
2024-01-02 07:30:00,0.35065224681920765,0.3348278584617118,0.1,346.3540765921864,0.39542852761574243,13.335413300231092
2024-01-02 07:45:00,0.3993968037347712,0.21621394231289237,0.1,334.036734394454,0.41653571905518894,21.533068214746482
2024-01-02 08:00:00,0.43231068038636783,0.3498163206313529,0.1,268.47124402460287,0.3594397333160576,21.94055877259495
2024-01-02 08:15:00,0.49442079611908346,0.31182071504265424,0.1,342.8349881525004,0.5006583207905642,18.929734604606605
2024-01-02 08:30:00,0.5765883560390607,0.3932266034319801,0.1,297.2899775213167,0.4272177624054669,21.499588660834092
2024-01-02 08:45:00,0.6203588184372166,0.38733294949079633,0.1,196.77606701078034,0.5393642834214585,22.160855205354594
2024-01-02 09:00:00,0.667570410045211,0.12893721219007045,0.1,256.17504243665945,0.4767077295742824,23.632862172941916
2024-01-02 09:15:00,0.711018918098512,0.2330103044274299,0.1,289.4956380623375,0.4404025508108482,24.95022135998799
2024-01-02 09:30:00,0.7374757757543762,0.2746680445424373,0.1,233.606759018636,0.5898141520708003,26.036272042707743
2024-01-02 09:45:00,0.7280339540609981,0.2295065999747999,0.1,208.6000516594699,0.509922818118993,24.409418296039043
2024-01-02 10:00:00,0.8119884616614789,0.26882416806452863,0.2,238.75468467790716,0.6269678017851068,26.470715169800492
2024-01-02 10:15:00,0.8287559539818637,0.28595354154554004,0.2,221.3105958430069,0.6364841153875274,26.145900841920547
2024-01-02 10:30:00,0.8179104837986938,0.3767014145429326,0.2,180.52743363390454,0.5716492734724911,20.711230329880145
2024-01-02 10:45:00,0.9194580042682551,0.03388949906024463,0.2,187.84394726878435,0.6955016951347668,25.54356114822379
2024-01-02 11:00:00,0.8060556564437902,0.3634020221423718,0.2,186.61612156046687,0.591569320033938,27.828542203354797
2024-01-02 11:15:00,0.847385635456454,0.2968667877779155,0.2,191.9728426973887,0.6475111766236817,29.177314747363777
2024-01-02 11:30:00,0.9531555706229093,0.20853584114135762,0.2,217.35439082447647,0.7268282262031535,28.768950251877513
2024-01-02 11:45:00,0.8120250296188644,0.03430906248195792,0.2,189.98749733880743,0.7521760217313856,26.131355164477917
2024-01-02 12:00:00,0.9493253490435815,0.2512321015643153,0.2,206.55735595934854,0.5654549785466556,32.50099665073468
2024-01-02 12:15:00,0.9298906794198275,0.0,0.2,176.48941547545724,0.6551009351597267,29.136469645797956
2024-01-02 12:30:00,0.8838575005831804,0.12420910914436391,0.2,204.44496970637647,0.6784548322327733,24.8986979659533
2024-01-02 12:45:00,0.8486122037847164,0.2779605514328788,0.2,208.92049453467197,0.6212232781616057,29.175329993046965
2024-01-02 13:00:00,0.8327706839795247,0.11671320175756618,0.2,204.09585414397625,0.6003503810240782,24.34570393181017
2024-01-02 13:15:00,0.8900778125037397,0.47296836169662887,0.2,210.87989489101307,0.6512232959790145,29.69319189850725
2024-01-02 13:30:00,0.8880674291324325,0.4362232421542868,0.2,210.73846581998197,0.6330754479117395,30.894174750337505
2024-01-02 13:45:00,0.8586517865261822,0.07855882558520089,0.2,232.06773738120768,0.7487509056087798,28.698373463168025
2024-01-02 14:00:00,0.7820748237114009,0.24076914503835867,0.2,227.08871015917669,0.7572900293500178,29.00822383954298
2024-01-02 14:15:00,0.7675124802051057,0.08418910899687201,0.2,252.29259582144823,0.7392920830239457,32.829523477599125
2024-01-02 14:30:00,0.7520067174071915,0.14679571559368582,0.2,255.07151494306842,0.8342523226287568,28.188019744184775
2024-01-02 14:45:00,0.6774717254913359,0.12238598225966796,0.2,229.4287515977913,0.7540182101267814,30.99665208509552
2024-01-02 15:00:00,0.6586017500081036,0.19921660537519062,0.1,244.8122599729484,0.6701886730486674,29.062016785919713
2024-01-02 15:15:00,0.6382102235734264,0.29736401015272473,0.1,296.4842872315163,0.7187751762078962,28.847494516770073
2024-01-02 15:30:00,0.5761768436695316,0.21972825089512388,0.1,284.16067398706116,0.657799876461272,30.97101215744569
2024-01-02 15:45:00,0.5134100974690764,0.34910157258810715,0.1,284.11782759536254,0.6356826688990191,29.69980055707958
2024-01-02 16:00:00,0.4760088011155009,0.40877924242050556,0.1,268.63429527190806,0.6346879054922312,29.274456751562134
2024-01-02 16:15:00,0.4213200002310931,0.3057428512458642,0.1,299.26093022226854,0.6941984087620627,30.44070700129348
2024-01-02 16:30:00,0.32313516978768403,0.22026562889283915,0.1,330.0656796461969,0.6635683911734225,25.679446460016145
2024-01-02 16:45:00,0.30032076354414217,0.1836331877847639,0.1,356.059779561228,0.5974112161010262,30.22407775547726
2024-01-02 17:00:00,0.24005086742503481,0.4054900824859551,0.1,356.49982892936885,0.6632953410955269,23.820758586922555
2024-01-02 17:15:00,0.1721952657276847,0.35856698026910505,0.1,368.4749708630098,0.5565777680259051,29.378384707453034
2024-01-02 17:30:00,0.1277656576575965,0.35087021345399305,0.1,372.77946471887304,0.5517757632601674,26.813046201210668
2024-01-02 17:45:00,0.054226464684654876,0.24235424149050006,0.1,351.35252333931794,0.5412285358516558,21.682924912278736
2024-01-02 18:00:00,1.1788599276715052e-16,0.42942973520661487,0.2,379.7017338029371,0.5110499971619634,21.849613102411137
2024-01-02 18:15:00,0.0,0.525768160461036,0.2,427.95578361747755,0.5903790123647296,22.3419410426917
2024-01-02 18:30:00,0.0,0.327631669505956,0.2,433.6022682522946,0.5298268270624372,26.24260304232367
2024-01-02 18:45:00,0.0,0.46738842590453966,0.2,359.60246276445133,0.5159385102451165,26.759356525032114
2024-01-02 19:00:00,0.0,0.5114427791884167,0.2,390.77750913514905,0.5198885771407405,23.316628676561216
2024-01-02 19:15:00,0.0,0.5047443758898529,0.2,417.35720048804757,0.4573610092966171,22.75822415018622
2024-01-02 19:30:00,0.0,0.524269133105268,0.2,364.96674003307663,0.44648571155877326,25.716229261926113
2024-01-02 19:45:00,0.0,0.558422284638697,0.2,364.15299553248417,0.5185919778387783,18.630443328789703
2024-01-02 20:00:00,0.0,0.5327427562217294,0.2,405.12532934543503,0.4173941694263912,21.241087173951158
2024-01-02 20:15:00,0.0,0.6147871044561679,0.2,370.1616913412779,0.3890525708210613,20.060362145264847
2024-01-02 20:30:00,0.0,0.5477947741610648,0.2,395.6457547051123,0.35179376068891927,18.315060752602175
2024-01-02 20:45:00,0.0,0.44896142240062337,0.2,399.0216030577022,0.36076721882069923,15.023800397890321
2024-01-02 21:00:00,0.0,0.53790809736902,0.05,402.6843592923016,0.28525491080349064,15.411510426398332
2024-01-02 21:15:00,0.0,0.5608027426432581,0.05,404.837715286751,0.2772004163358912,13.223206613163624
2024-01-02 21:30:00,0.0,0.5407249378948957,0.05,418.5040028729446,0.2648991294445226,17.433625310215746
2024-01-02 21:45:00,0.0,0.5763896508259597,0.05,396.2006892238302,0.24362171166407204,15.364428246487588
2024-01-02 22:00:00,0.0,0.5803445483575529,0.05,381.2879619611692,0.30224787563420985,17.48159786941238
2024-01-02 22:15:00,0.0,0.6415524484979849,0.05,442.02838862493326,0.2702671193331271,15.62720511575489
2024-01-02 22:30:00,0.0,0.6820201759002691,0.05,377.5042155606644,0.2474127960447825,12.0902413190419
2024-01-02 22:45:00,0.0,0.6610588937068456,0.05,390.3697876561929,0.2,16.56795353681613
2024-01-02 23:00:00,0.0,0.5923092696775539,0.05,403.7333136177326,0.25079636237717584,10.036763690361163
2024-01-02 23:15:00,0.0,0.6555463511111442,0.05,388.89788745260233,0.2,10.581688361208741
2024-01-02 23:30:00,0.0,0.5446483914974815,0.05,401.05071534170435,0.2,11.352927233706595
2024-01-02 23:45:00,0.0,0.40735133297428916,0.05,416.0137189853641,0.2,13.775043916474438
2024-01-03 00:00:00,0.0,0.5701580931249701,0.05,390.25439682277596,0.2,11.657823084464821
2024-01-03 00:15:00,0.0,0.5160634862672759,0.05,372.76895770820346,0.2,9.611093088060677
2024-01-03 00:30:00,0.0,0.4317290977713244,0.05,401.11733218926105,0.2,6.7961464505342875
2024-01-03 00:45:00,0.0,0.5846986780364587,0.05,398.4748523177229,0.2,10.600807226558567
2024-01-03 01:00:00,0.0,0.7074289345901021,0.05,368.68482394098965,0.2,12.867002470841582
2024-01-03 01:15:00,0.0,0.5741092105903931,0.05,397.73910074254155,0.2,11.301642070781675
2024-01-03 01:30:00,0.0,0.6966669699360141,0.05,414.06761568336054,0.2,9.814706375478629
2024-01-03 01:45:00,0.0,0.7832591483121643,0.05,418.48799138734853,0.2,12.181243631875494
2024-01-03 02:00:00,0.0,0.3258234968626159,0.05,374.80205127528774,0.2,8.463644494169495
2024-01-03 02:15:00,0.0,0.7264401425798219,0.05,419.39264941331527,0.2,13.231141980386841
2024-01-03 02:30:00,0.0,0.3665946898906105,0.05,384.96504393754554,0.2,11.815976817085867
2024-01-03 02:45:00,0.0,0.5959329452910497,0.05,406.4618865815033,0.2,11.77118470236658
2024-01-03 03:00:00,0.0,0.537882547376492,0.05,386.8339778064185,0.2,12.29688698307628
2024-01-03 03:15:00,0.0,0.38682563413304105,0.05,381.10702369915725,0.2,8.63716597540135
2024-01-03 03:30:00,0.0,0.4811574492877047,0.05,409.4562531771846,0.2,13.051797095205893
2024-01-03 03:45:00,0.0,0.47576536311935325,0.05,441.5553036479246,0.24795648762812653,8.775571164485315
2024-01-03 04:00:00,0.0,0.3562123687793237,0.05,370.5231394310677,0.2,13.340988287119774
2024-01-03 04:15:00,0.0,0.49699220767131197,0.05,401.16859918688044,0.2,11.263255171714633
2024-01-03 04:30:00,0.0,0.23123565258988618,0.05,366.34646174555644,0.2,7.092332061074071
2024-01-03 04:45:00,0.0,0.5023148744934618,0.05,382.6246975882546,0.2,11.532349859566754
2024-01-03 05:00:00,0.0,0.3576886920086201,0.05,433.7621216979982,0.25656016436346585,11.54183964364393
2024-01-03 05:15:00,0.0,0.36422094038353864,0.05,388.6915912253798,0.2,13.38451975526267
2024-01-03 05:30:00,0.0,0.5459143581513842,0.05,402.9221176772389,0.2,12.724413508432182
2024-01-03 05:45:00,0.0,0.5066434431153574,0.05,401.689626461272,0.2549128254064525,12.171982475886638
2024-01-03 06:00:00,0.0,0.3500967053952952,0.05,381.64655049786836,0.27714322576943107,12.33299751438966
2024-01-03 06:15:00,0.056258704756896184,0.34847233051137555,0.05,382.13629231363956,0.2,19.30053928999225
2024-01-03 06:30:00,0.11749211429858948,0.19278224171814431,0.05,381.5699672472147,0.2942049601239118,14.297957596236415
2024-01-03 06:45:00,0.17084983209232227,0.46528722952350254,0.05,344.22151467419894,0.338668187477928,18.81142382963931
2024-01-03 07:00:00,0.2428738755123508,0.3324294731030996,0.1,355.43492771439384,0.24469551396116918,16.100505021622354
2024-01-03 07:15:00,0.3066174702208651,0.19158503464885782,0.1,356.76106138737435,0.26968362513601896,18.671149707563853
2024-01-03 07:30:00,0.37677888518435454,0.2939324133645649,0.1,356.7685769546807,0.3372572966655809,18.11167563573196
2024-01-03 07:45:00,0.43099011054915687,0.10992871599764406,0.1,271.7043945359874,0.3276697309579978,18.788534481703092
2024-01-03 08:00:00,0.48453932654967385,0.33178192565949505,0.1,327.0502571169444,0.38810349312985243,18.08056147400626
2024-01-03 08:15:00,0.5220809603575075,0.2497646234959372,0.1,328.3872267607922,0.41968105649849724,22.963259360971215
2024-01-03 08:30:00,0.5983290698939563,0.30966344724629985,0.1,301.44466816391105,0.4125863585406586,21.744502446073035
2024-01-03 08:45:00,0.6009769386406317,0.23624777028414498,0.1,257.11019246489644,0.4697330473778935,25.736692444998337
2024-01-03 09:00:00,0.6706366541242499,0.31376055171582984,0.1,238.08968094500898,0.5152932563166911,21.19495802168878
2024-01-03 09:15:00,0.7061407639217038,0.228979954288312,0.1,242.79507808041234,0.5026642840075036,21.42720231658253
2024-01-03 09:30:00,0.7251163198190312,0.18411694608046217,0.1,250.92238414772862,0.5036285395715743,25.625209853592082
2024-01-03 09:45:00,0.7551471402098536,0.3369703024249949,0.1,237.1177494736221,0.4696327730089012,24.278891552593414
2024-01-03 10:00:00,0.8008633260143877,0.37391826491954727,0.2,248.51147663173074,0.5345523963097304,26.095328504609967
2024-01-03 10:15:00,0.8349170793642402,0.33181157401401684,0.2,221.54376719137986,0.6063606289970948,26.17181569833057
2024-01-03 10:30:00,0.875719133488857,0.3083660476370626,0.2,237.4088338370412,0.5713849786137587,28.1308079796265
2024-01-03 10:45:00,0.9143656451860851,0.21290796002106788,0.2,208.74047426330242,0.5637740579510175,23.455422205809274
2024-01-03 11:00:00,0.8964997059708016,0.18888437178162956,0.2,195.98274758250022,0.5777605509682043,25.5923115466773
2024-01-03 11:15:00,0.9355792046638524,0.0708472075027485,0.2,212.17407350524334,0.5812641416687248,29.161996249095445
2024-01-03 11:30:00,0.918196393466466,0.0037517223710619163,0.2,144.15889305590505,0.6902102583585175,27.832799998565957
2024-01-03 11:45:00,0.8783654733299839,0.08261187769882002,0.2,198.70832298566884,0.6487450216522805,27.450902782284714
2024-01-03 12:00:00,0.8789867751982046,0.06165623243365745,0.2,201.15910133400678,0.7286017418293322,27.600995284264723
2024-01-03 12:15:00,0.8119496356934123,0.03405016906038291,0.2,194.03022015732242,0.660512443847761,30.186334494526115
2024-01-03 12:30:00,0.9043043871158228,0.2689334061346312,0.2,178.4896928240138,0.7182287982898441,29.886565259614322
2024-01-03 12:45:00,0.8586124686484308,0.17882723854449264,0.2,188.80334111966897,0.698932018163055,29.342452583532914
2024-01-03 13:00:00,0.8751525758392947,0.23950520458079547,0.2,186.12901474353674,0.5917998246502677,30.942732646812843
2024-01-03 13:15:00,0.8333049078405502,0.2306654967417935,0.2,206.2362284334258,0.6715638078720922,29.128674439866185
2024-01-03 13:30:00,0.8758913576060184,0.14941771200533221,0.2,199.01446133785487,0.7631138968273194,31.106715515544696
2024-01-03 13:45:00,0.8520208314388124,0.2437460215555861,0.2,185.7638065636224,0.7464698802613833,27.754191018846164
